t,Lambda1,Lambda2,Lambda3,Lambda4,Kdelta
6.270090030010004,0.042278694014085794,0.0,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
6.27409136378793,0.04227869401411333,0.0,0.0,0.0,2.0
6.278092697565856,0.04227869401413731,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.282094031343782,0.04227869401415418,0.0,0.0,-8.881784197001252e-16,2.0
6.2860953651217075,0.04227869401416662,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.290096698899633,0.042278694014172835,0.0,0.0,0.0,2.0
6.294098032677559,0.04227869401417106,8.881784197001252e-16,0.0,0.0,2.0
6.298099366455485,0.04227869401416573,0.0,0.0,0.0,2.0
6.302100700233411,0.04227869401415418,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
6.306102034011338,0.04227869401413642,0.0,0.0,0.0,2.0
6.310103367789264,0.042278694014114215,0.0,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
6.31410470156719,0.042278694014090235,0.0,0.0,0.0,2.0
6.3181060353451155,0.04227869401405915,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.322107369123041,0.04227869401402362,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,2.0
6.326108702900967,0.042278694013987206,0.0,-8.881784197001252e-16,-1.7763568394002505e-15,2.0
6.330110036678893,0.04227869401394635,8.881784197001252e-16,8.881784197001252e-16,0.0,2.0
6.334111370456819,0.04227869401390549,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.338112704234745,0.042278694013860196,0.0,0.0,0.0,2.0
6.342114038012671,0.04227869401381845,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,2.0
6.346115371790598,0.04227869401377493,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.3501167055685235,0.04227869401373319,8.881784197001252e-16,0.0,0.0,2.0
6.354118039346449,0.04227869401369322,8.881784197001252e-16,0.0,0.0,2.0
6.358119373124375,0.042278694013655915,8.881784197001252e-16,0.0,0.0,2.0
6.362120706902301,0.04227869401362483,0.0,0.0,0.0,2.0
6.366122040680227,0.042278694013598184,8.881784197001252e-16,0.0,0.0,2.0
6.370123374458153,0.042278694013577756,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.374124708236079,0.04227869401356621,0.0,-8.881784197001252e-16,-1.7763568394002505e-15,2.0
6.378126042014005,0.04227869401356266,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.382127375791931,0.04227869401357154,8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.386128709569857,0.0422786940135893,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.390130043347783,0.04227869401361861,-8.881784197001252e-16,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
6.394131377125709,0.0422786940136497,0.0,0.0,-8.881784197001252e-16,2.0
6.398132710903635,0.04227869401368256,1.7763568394002505e-15,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.402134044681561,0.0422786940137172,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
6.406135378459487,0.042278694013749174,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.410136712237413,0.04227869401378559,8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.4141380460153385,0.04227869401381845,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.418139379793264,0.0422786940138522,8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.42214071357119,0.04227869401388418,8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.426142047349117,0.042278694013914375,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
6.430143381127043,0.04227869401394457,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.434144714904969,0.04227869401397122,0.0,0.0,-8.881784197001252e-16,2.0
6.438146048682895,0.042278694013996976,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.442147382460821,0.04227869401401918,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.4461487162387465,0.04227869401403961,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.450150050016672,0.04227869401405737,0.0,0.0,0.0,2.0
6.454151383794598,0.04227869401407247,8.881784197001252e-16,0.0,0.0,2.0
6.458152717572524,0.04227869401408224,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.46215405135045,0.0422786940140929,8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.466155385128377,0.042278694014099116,1.7763568394002505e-15,0.0,0.0,2.0
6.470156718906303,0.04227869401410178,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.474158052684229,0.04227869401410089,-8.881784197001252e-16,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
6.4781593864621545,0.04227869401409823,0.0,0.0,0.0,2.0
6.48216072024008,0.04227869401409379,0.0,0.0,0.0,2.0
6.486162054018006,0.042278694014084905,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.490163387795932,0.04227869401407425,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.494164721573858,0.042278694014060925,0.0,0.0,-8.881784197001252e-16,2.0
6.498166055351784,0.0422786940140476,0.0,0.0,0.0,2.0
6.50216738912971,0.04227869401402895,8.881784197001252e-16,0.0,0.0,2.0
6.506168722907637,0.0422786940140103,0.0,0.0,0.0,2.0
6.5101700566855625,0.04227869401399076,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.514171390463488,0.04227869401396944,0.0,0.0,0.0,2.0
6.518172724241414,0.04227869401394724,0.0,0.0,-8.881784197001252e-16,2.0
6.52217405801934,0.04227869401392592,8.881784197001252e-16,0.0,0.0,2.0
6.526175391797266,0.042278694013904605,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.530176725575192,0.04227869401388329,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.534178059353118,0.04227869401386375,-8.881784197001252e-16,-8.881784197001252e-16,-1.7763568394002505e-15,2.0
6.538179393131044,0.0422786940138451,0.0,0.0,0.0,2.0
6.54218072690897,0.04227869401382822,8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.546182060686896,0.04227869401381579,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.550183394464822,0.04227869401380602,8.881784197001252e-16,0.0,0.0,2.0
6.554184728242748,0.04227869401379891,0.0,-8.881784197001252e-16,-1.7763568394002505e-15,2.0
6.558186062020674,0.04227869401379625,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.5621873957986,0.04227869401380069,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.566188729576526,0.04227869401380868,0.0,0.0,0.0,2.0
6.570190063354452,0.04227869401382378,0.0,0.0,0.0,2.0
6.5741913971323775,0.042278694013841545,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.578192730910303,0.04227869401386197,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.582194064688229,0.04227869401388418,0.0,-2.6645352591003757e-15,-2.6645352591003757e-15,2.0
6.586195398466156,0.04227869401391171,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.590196732244082,0.04227869401393658,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
6.594198066022008,0.042278694013963225,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.598199399799934,0.04227869401399076,0.0,0.0,0.0,2.0
6.60220073357786,0.04227869401401829,0.0,0.0,0.0,2.0
6.6062020673557855,0.04227869401404494,8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.610203401133711,0.042278694014070695,0.0,0.0,0.0,2.0
6.614204734911637,0.04227869401409645,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.618206068689563,0.04227869401412132,8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.622207402467489,0.04227869401414441,-8.881784197001252e-16,-8.881784197001252e-16,-1.7763568394002505e-15,2.0
6.626208736245416,0.04227869401416484,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.630210070023342,0.04227869401418527,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.634211403801268,0.04227869401420126,0.0,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
6.6382127375791935,0.042278694014216356,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
6.642214071357119,0.04227869401422879,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.646215405135045,0.04227869401423856,0.0,0.0,0.0,2.0
6.650216738912971,0.04227869401424478,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,2.0
6.654218072690897,0.04227869401424922,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.658219406468823,0.04227869401425188,-8.881784197001252e-16,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
6.662220740246749,0.04227869401425011,0.0,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
6.666222074024676,0.042278694014245666,-8.881784197001252e-16,-8.881784197001252e-16,-1.7763568394002505e-15,2.0
6.6702234078026015,0.04227869401424034,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.674224741580527,0.04227869401422968,0.0,0.0,0.0,2.0
6.678226075358453,0.04227869401421813,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.682227409136379,0.04227869401420303,8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.686228742914305,0.04227869401418616,0.0,0.0,0.0,2.0
6.690230076692231,0.04227869401416662,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.694231410470157,0.0422786940141453,0.0,0.0,0.0,2.0
6.698232744248083,0.04227869401412221,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.702234078026009,0.04227869401409645,0.0,0.0,0.0,2.0
6.706235411803935,0.04227869401406892,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.710236745581861,0.042278694014041385,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,2.0
6.714238079359787,0.04227869401401119,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.718239413137713,0.042278694013982765,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.722240746915639,0.04227869401395257,-8.881784197001252e-16,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
6.726242080693565,0.04227869401392148,-8.881784197001252e-16,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
6.730243414471491,0.04227869401389128,8.881784197001252e-16,0.0,-8.881784197001252e-16,2.0
6.7342447482494165,0.04227869401386197,0.0,0.0,0.0,2.0
6.738246082027342,0.04227869401383444,0.0,0.0,0.0,2.0
6.742247415805268,0.042278694013806906,8.881784197001252e-16,0.0,0.0,2.0
6.746248749583195,0.04227869401378204,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.750250083361121,0.04227869401375983,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.754251417139047,0.04227869401374118,8.881784197001252e-16,0.0,0.0,2.0
6.758252750916973,0.04227869401372519,0.0,-8.881784197001252e-16,-1.7763568394002505e-15,2.0
6.762254084694899,0.04227869401371276,0.0,0.0,0.0,2.0
6.7662554184728245,0.04227869401370565,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.77025675225075,0.042278694013704765,8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.774258086028676,0.042278694013709206,0.0,0.0,0.0,2.0
6.778259419806602,0.04227869401372164,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.782260753584528,0.04227869401373674,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.786262087362455,0.04227869401376427,8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.790263421140381,0.042278694013798024,0.0,0.0,-8.881784197001252e-16,2.0
6.794264754918307,0.042278694013836216,8.881784197001252e-16,0.0,-8.881784197001252e-16,2.0
6.7982660886962325,0.04227869401388151,0.0,0.0,0.0,2.0
6.802267422474158,0.042278694013929474,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,2.0
6.806268756252084,0.042278694013982765,0.0,0.0,-8.881784197001252e-16,2.0
6.81027009003001,0.042278694014036944,0.0,0.0,0.0,2.0
6.814271423807936,0.0422786940140929,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.818272757585862,0.04227869401415063,8.881784197001252e-16,0.0,-1.7763568394002505e-15,2.0
6.822274091363788,0.04227869401420836,1.7763568394002505e-15,8.881784197001252e-16,-8.881784197001252e-16,2.0
6.826275425141715,0.04227869401426432,0.0,-8.881784197001252e-16,-1.7763568394002505e-15,2.0
6.8302767589196405,0.04227869401432027,0.0,0.0,-1.7763568394002505e-15,2.0
6.834278092697566,0.042278694014372675,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.838279426475492,0.04227869401442419,0.0,0.0,-8.881784197001252e-16,2.0
6.842280760253418,0.04227869401447393,8.881784197001252e-16,0.0,0.0,2.0
6.846282094031344,0.042278694014518337,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.85028342780927,0.04227869401455919,-8.881784197001252e-16,-8.881784197001252e-16,-1.7763568394002505e-15,2.0
6.854284761587196,0.04227869401459383,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.858286095365122,0.042278694014625806,8.881784197001252e-16,0.0,-8.881784197001252e-16,2.0
6.8622874291430485,0.04227869401465334,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.866288762920974,0.042278694014675544,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,2.0
6.8702900966989,0.04227869401469064,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.874291430476826,0.0422786940147013,8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.878292764254752,0.042278694014704854,0.0,0.0,0.0,2.0
6.882294098032678,0.042278694014704854,8.881784197001252e-16,0.0,0.0,2.0
6.886295431810604,0.04227869401469686,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
6.89029676558853,0.04227869401468265,8.881784197001252e-16,0.0,0.0,2.0
6.8942980993664555,0.042278694014664886,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,2.0
6.898299433144381,0.04227869401463913,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.902300766922308,0.042278694014607154,-8.881784197001252e-16,-8.881784197001252e-16,-1.7763568394002505e-15,2.0
6.906302100700234,0.04227869401457163,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.91030343447816,0.042278694014528995,8.881784197001252e-16,0.0,0.0,2.0
6.914304768256086,0.04227869401448192,0.0,0.0,0.0,2.0
6.918306102034012,0.04227869401442863,0.0,0.0,-8.881784197001252e-16,2.0
6.922307435811938,0.042278694014372675,8.881784197001252e-16,0.0,0.0,2.0
6.9263087695898635,0.042278694014309615,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.930310103367789,0.04227869401424744,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.934311437145715,0.042278694014177276,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.938312770923641,0.042278694014105334,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.942314104701568,0.042278694014031615,0.0,0.0,0.0,2.0
6.946315438479494,0.04227869401395612,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.95031677225742,0.042278694013879736,8.881784197001252e-16,0.0,0.0,2.0
6.954318106035346,0.04227869401380158,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.9583194398132715,0.04227869401372342,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.962320773591197,0.04227869401364792,0.0,0.0,-8.881784197001252e-16,2.0
6.966322107369123,0.0422786940135742,8.881784197001252e-16,0.0,0.0,2.0
6.970323441147049,0.04227869401350315,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,2.0
6.974324774924975,0.04227869401343298,0.0,0.0,-8.881784197001252e-16,2.0
6.978326108702901,0.042278694013369034,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.982327442480828,0.0422786940133113,8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.986328776258754,0.04227869401325712,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.9903301100366795,0.042278694013211826,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.994331443814605,0.04227869401317452,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
6.998332777592531,0.04227869401314699,0.0,0.0,0.0,2.0
7.002334111370457,0.042278694013130114,0.0,0.0,0.0,2.0
7.006335445148383,0.04227869401312567,8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.010336778926309,0.042278694013134555,8.881784197001252e-16,0.0,0.0,2.0
7.014338112704235,0.042278694013158535,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.018339446482161,0.04227869401319673,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.0223407802600875,0.04227869401324913,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.026342114038013,0.04227869401330864,8.881784197001252e-16,0.0,0.0,2.0
7.030343447815939,0.042278694013369034,0.0,0.0,0.0,2.0
7.034344781593865,0.042278694013432094,0.0,0.0,0.0,2.0
7.038346115371791,0.04227869401349782,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.042347449149717,0.04227869401356443,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.046348782927643,0.04227869401362927,1.7763568394002505e-15,0.0,-8.881784197001252e-16,2.0
7.050350116705569,0.04227869401369411,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.0543514504834945,0.04227869401375717,8.881784197001252e-16,0.0,-1.7763568394002505e-15,2.0
7.05835278426142,0.0422786940138149,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.062354118039347,0.04227869401387352,0.0,0.0,0.0,2.0
7.066355451817273,0.04227869401392681,0.0,0.0,0.0,2.0
7.070356785595199,0.04227869401397655,8.881784197001252e-16,0.0,0.0,2.0
7.074358119373125,0.042278694014021845,8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.078359453151051,0.04227869401406181,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.082360786928977,0.04227869401409645,8.881784197001252e-16,0.0,-8.881784197001252e-16,2.0
7.0863621207069025,0.04227869401412576,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.090363454484828,0.04227869401415063,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,2.0
7.094364788262754,0.04227869401417017,0.0,0.0,-2.6645352591003757e-15,2.0
7.09836612204068,0.042278694014182605,8.881784197001252e-16,-8.881784197001252e-16,-1.7763568394002505e-15,2.0
7.102367455818607,0.04227869401418971,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.106368789596533,0.0422786940141906,0.0,-8.881784197001252e-16,-1.7763568394002505e-15,2.0
7.110370123374459,0.04227869401418616,0.0,0.0,-8.881784197001252e-16,2.0
7.114371457152385,0.04227869401417639,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.1183727909303105,0.04227869401416218,8.881784197001252e-16,0.0,0.0,2.0
7.122374124708236,0.04227869401414175,0.0,0.0,0.0,2.0
7.126375458486162,0.04227869401411777,1.7763568394002505e-15,-8.881784197001252e-16,-2.6645352591003757e-15,2.0
7.130376792264088,0.04227869401408668,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.134378126042014,0.04227869401405471,8.881784197001252e-16,0.0,-8.881784197001252e-16,2.0
7.13837945981994,0.04227869401401829,0.0,0.0,-8.881784197001252e-16,2.0
7.142380793597867,0.042278694013978324,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.146382127375793,0.04227869401393747,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.1503834611537185,0.042278694013894835,0.0,0.0,0.0,2.0
7.154384794931644,0.042278694013850426,-8.881784197001252e-16,-8.881784197001252e-16,-1.7763568394002505e-15,2.0
7.15838612870957,0.04227869401380513,0.0,0.0,0.0,2.0
7.162387462487496,0.042278694013763385,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.166388796265422,0.04227869401372164,-8.881784197001252e-16,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
7.170390130043348,0.04227869401368345,0.0,0.0,0.0,2.0
7.174391463821274,0.04227869401364792,0.0,0.0,0.0,2.0
7.1783927975992,0.04227869401361861,1.7763568394002505e-15,8.881784197001252e-16,0.0,2.0
7.1823941313771265,0.042278694013592855,8.881784197001252e-16,0.0,-1.7763568394002505e-15,2.0
7.186395465155052,0.0422786940135742,0.0,0.0,-8.881784197001252e-16,2.0
7.190396798932978,0.042278694013563545,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.194398132710904,0.04227869401356443,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.19839946648883,0.04227869401357509,8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.202400800266756,0.04227869401359641,8.881784197001252e-16,0.0,-8.881784197001252e-16,2.0
7.206402134044682,0.042278694013626605,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.210403467822608,0.04227869401365947,0.0,0.0,0.0,2.0
7.2144048016005335,0.04227869401369144,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.218406135378459,0.04227869401372697,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,2.0
7.222407469156386,0.04227869401375983,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.226408802934312,0.042278694013797136,0.0,0.0,0.0,2.0
7.230410136712238,0.042278694013830886,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.234411470490164,0.04227869401386464,0.0,0.0,0.0,2.0
7.23841280426809,0.042278694013899276,0.0,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
7.242414138046016,0.042278694013929474,0.0,0.0,-8.881784197001252e-16,2.0
7.2464154718239415,0.04227869401395967,0.0,0.0,0.0,2.0
7.250416805601867,0.04227869401398632,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.254418139379793,0.04227869401401296,0.0,0.0,0.0,2.0
7.258419473157719,0.04227869401403517,0.0,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
7.262420806935646,0.04227869401405471,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.266422140713572,0.04227869401407336,-8.881784197001252e-16,-8.881784197001252e-16,-1.7763568394002505e-15,2.0
7.270423474491498,0.04227869401408668,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.274424808269424,0.042278694014099116,0.0,0.0,-8.881784197001252e-16,2.0
7.2784261420473495,0.042278694014108886,8.881784197001252e-16,8.881784197001252e-16,0.0,2.0
7.282427475825275,0.04227869401411244,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.286428809603201,0.04227869401411599,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.290430143381127,0.042278694014114215,0.0,0.0,0.0,2.0
7.294431477159053,0.04227869401411244,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,2.0
7.298432810936979,0.042278694014105334,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.302434144714906,0.04227869401409645,0.0,0.0,-8.881784197001252e-16,2.0
7.306435478492832,0.04227869401408668,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.3104368122707575,0.042278694014070695,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.314438146048683,0.04227869401405471,8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.318439479826609,0.042278694014036056,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.322440813604535,0.04227869401401563,0.0,0.0,0.0,2.0
7.326442147382461,0.0422786940139952,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,2.0
7.330443481160387,0.04227869401397211,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.334444814938313,0.042278694013949014,8.881784197001252e-16,0.0,0.0,2.0
7.338446148716239,0.04227869401392681,8.881784197001252e-16,0.0,0.0,2.0
7.3424474824941655,0.04227869401390105,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.346448816272091,0.042278694013879736,0.0,0.0,0.0,2.0
7.350450150050017,0.042278694013856644,0.0,0.0,-8.881784197001252e-16,2.0
7.354451483827943,0.04227869401383888,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.358452817605869,0.04227869401381934,8.881784197001252e-16,8.881784197001252e-16,-8.881784197001252e-16,2.0
7.362454151383795,0.04227869401380513,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.366455485161721,0.042278694013792695,0.0,0.0,0.0,2.0
7.370456818939647,0.04227869401378381,0.0,0.0,0.0,2.0
7.3744581527175725,0.04227869401378204,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.378459486495498,0.04227869401378381,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.382460820273425,0.042278694013792695,8.881784197001252e-16,0.0,0.0,2.0
7.386462154051351,0.04227869401380602,1.7763568394002505e-15,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.390463487829277,0.04227869401382467,8.881784197001252e-16,0.0,0.0,2.0
7.394464821607203,0.042278694013846874,8.881784197001252e-16,0.0,0.0,2.0
7.398466155385129,0.042278694013869966,0.0,0.0,-8.881784197001252e-16,2.0
7.402467489163055,0.042278694013894835,0.0,0.0,-8.881784197001252e-16,2.0
7.4064688229409805,0.04227869401392237,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.410470156718906,0.04227869401395079,0.0,0.0,0.0,2.0
7.414471490496832,0.04227869401397921,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.418472824274758,0.04227869401400852,8.881784197001252e-16,8.881784197001252e-16,0.0,2.0
7.422474158052685,0.04227869401403783,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.426475491830611,0.042278694014065366,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.430476825608537,0.0422786940140929,0.0,0.0,0.0,2.0
7.434478159386463,0.042278694014119544,0.0,0.0,0.0,2.0
7.4384794931643885,0.042278694014143525,8.881784197001252e-16,0.0,0.0,2.0
7.442480826942314,0.04227869401416573,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
7.44648216072024,0.04227869401418882,0.0,0.0,0.0,2.0
