candidate_id,snapshot_id,candidate_source,node_ids,boundary_ids,C_internal,G_internal,L_blanket,D_local,external_entropy,directional_contrast,structural_shell_size,boundary_budget,boundary_size,is_pareto
seed3__same_direction__fE1.00__t20__c02503,seed3__same_direction__fE1.00__t20,perturb_I0,38|49|56|57|58|59|64|66|67|68|69|75|76|77|84|86|87|88|96|99,27|28|29|37|39|45|46|47|48|89|97|98,1.0,0.0004950260834817586,-0.00019670248333921464,0.0,-0.0,0.0,26,12,12,False
seed3__same_direction__fE1.00__t20__c02504,seed3__same_direction__fE1.00__t20,mcmc_swap,26|30|31|36|42|44|46|48|52|54|55|57|59|60|63|64|66|67|71|72,20|21|22|32|33|40|41|43|50|51|61|70,1.0,0.009389016770035483,1.903040507890471e-05,0.0,-0.0,0.0,42,12,12,False
seed3__same_direction__fE1.00__t20__c02505,seed3__same_direction__fE1.00__t20,region_growing,13|22|31|32|33|41|42|43|50|51|52|60|61|72|81|82|83|90|93|94,2|3|4|14|21|23|24|30|34|40|44|53,1.0,0.09291833232243005,-0.00029539054465012245,0.0,-0.0,0.0,28,12,12,False
seed3__same_direction__fE1.00__t20__c02506,seed3__same_direction__fE1.00__t20,high_coherence,47|56|57|66|67|74|76|78|83|84|85|86|87|88|89|94|95|97|98|99,36|37|38|45|46|48|55|58|63|64|65|68,1.0,0.01274963015465963,-0.0001491043838411237,0.0,-0.0,0.0,22,12,12,False
seed3__same_direction__fE1.00__t20__c02507,seed3__same_direction__fE1.00__t20,region_growing,13|24|30|31|32|33|35|40|41|45|51|52|53|54|55|60|61|70|81|90,2|3|4|14|15|20|21|22|23|42|43|50,1.0,0.07068780266987099,-0.00020022262066663187,0.0,-0.0,0.0,31,12,12,False
seed3__same_direction__fE1.00__t20__c02508,seed3__same_direction__fE1.00__t20,high_coherence,4|5|6|14|15|24|25|35|36|37|43|46|47|54|55|57|65|66|75|76,3|7|13|16|17|23|32|33|42|44|52|53,1.0,0.04282187582090623,-3.2542077056216254e-05,0.0,-0.0,0.0,31,12,12,False
seed3__same_direction__fE1.00__t20__c02509,seed3__same_direction__fE1.00__t20,mcmc_swap,4|15|17|24|26|33|35|46|54|55|56|57|65|68|69|71|74|75|82|83,3|5|6|13|14|16|23|32|42|43|58|78,1.0,0.00856759157120257,-3.416575987821931e-05,0.0,-0.0,0.0,50,12,12,False
seed3__same_direction__fE1.00__t20__c02510,seed3__same_direction__fE1.00__t20,region_growing,35|37|45|46|57|58|59|66|68|69|76|77|78|86|87|88|89|96|97|98,24|25|26|27|28|34|36|38|44|47|48|99,1.0,0.007031166134221778,-0.0001223777861595057,0.0,-0.0,0.0,22,12,12,False
seed3__same_direction__fE1.00__t20__c02511,seed3__same_direction__fE1.00__t20,mcmc_swap,6|7|8|15|19|22|24|28|33|37|38|47|53|58|64|65|66|67|69|79,5|9|13|14|16|17|18|23|31|32|42|43,1.0,0.010185025986195926,-0.0002697979636149525,0.0,-0.0,0.0,45,12,12,False
seed3__same_direction__fE1.00__t20__c02512,seed3__same_direction__fE1.00__t20,spectral_resized,41|42|43|44|45|50|51|52|53|54|60|61|63|65|70|71|72|74|80|82,30|31|32|33|34|35|36|40|46|55|56|62,1.0,0.053289079220997036,0.0,0.0,-0.0,0.0,25,12,12,False
seed3__same_direction__fE1.00__t20__c02513,seed3__same_direction__fE1.00__t20,perturb_I0,48|49|56|57|58|59|66|67|68|69|74|76|77|85|87|88|95|96|97|98,37|38|39|45|46|47|55|63|64|65|89|99,1.0,0.002871845140042225,-0.00019670248333921464,0.0,-0.0,0.0,20,12,12,False
seed3__same_direction__fE1.00__t20__c02514,seed3__same_direction__fE1.00__t20,region_growing,4|5|13|14|16|22|24|27|28|30|31|33|34|35|40|42|43|46|55|64,2|3|6|15|20|21|23|32|41|50|51|52,1.0,0.05576361975852149,-0.0001453517095530977,0.0,-0.0,0.0,38,12,12,False
seed3__same_direction__fE1.00__t20__c02515,seed3__same_direction__fE1.00__t20,mcmc_swap,7|18|28|38|45|46|48|49|57|65|67|74|76|78|83|86|87|96|98|99,6|8|9|16|17|19|34|35|36|37|88|89,1.0,0.0006690104813772584,-0.00022854971874924408,0.0,-0.0,0.0,40,12,12,False
seed3__same_direction__fE1.00__t20__c02516,seed3__same_direction__fE1.00__t20,mcmc_swap,11|16|22|23|26|32|34|36|37|42|45|51|52|61|63|74|85|86|87|96,12|13|14|20|21|24|31|33|41|43|50|60,1.0,0.01855342461815463,-0.0001284137992793286,0.0,-0.0,0.0,53,12,12,False
seed3__same_direction__fE1.00__t20__c02517,seed3__same_direction__fE1.00__t20,region_growing,21|31|36|40|41|43|45|47|50|51|52|54|56|60|62|63|70|71|72|81,12|22|25|26|30|32|33|34|42|44|53|61,1.0,0.046671357710415064,-5.3841776525200005e-05,0.0,-0.0,0.0,36,12,12,False
seed3__same_direction__fE1.00__t20__c02518,seed3__same_direction__fE1.00__t20,region_growing,33|34|43|45|47|52|53|55|56|58|59|64|65|66|67|69|73|79|82|88,23|24|32|42|44|51|61|68|87|89|97|98,1.0,0.001823045122770844,-0.00012081274794802146,0.0,-0.0,0.0,40,12,12,False
seed3__same_direction__fE1.00__t20__c02519,seed3__same_direction__fE1.00__t20,perturb_I0,47|48|49|55|57|58|59|66|67|68|69|76|77|86|87|88|89|96|98|99,36|37|38|39|44|45|46|64|65|75|85|97,1.0,0.009534647069824206,-0.0002745652481678119,0.0,-0.0,0.0,17,12,12,False
seed3__same_direction__fE1.00__t20__c02520,seed3__same_direction__fE1.00__t20,perturb_I0,37|39|47|48|56|59|67|68|69|75|76|77|78|86|87|88|89|97|98|99,26|27|28|29|36|38|45|46|49|55|57|58,1.0,0.012782814487699534,-0.0001223777861595057,0.0,-0.0,0.0,21,12,12,False
seed3__same_direction__fE1.00__t20__c02521,seed3__same_direction__fE1.00__t20,region_growing,37|46|47|56|57|64|65|66|68|69|75|78|84|85|86|87|88|93|94|96,26|27|28|35|36|38|45|58|59|89|97|98,1.0,-1.1348125443272154e-05,-0.0001272688152683626,0.0,-0.0,0.0,28,12,12,False
seed3__same_direction__fE1.00__t20__c02522,seed3__same_direction__fE1.00__t20,region_growing,68|70|76|77|78|80|83|84|85|86|88|89|91|92|93|95|96|97|98|99,57|58|59|60|61|65|66|67|69|71|72|87,1.0,0.012089398216400666,-0.00013085364691164288,0.0,-0.0,0.0,20,12,12,False
seed3__same_direction__fE1.00__t20__c02523,seed3__same_direction__fE1.00__t20,mcmc_swap,7|8|18|21|22|27|30|33|35|37|43|44|46|48|55|56|66|68|77|88,9|13|17|23|24|31|32|40|42|52|89|97,1.0,0.003403469948125762,0.0002629164795058828,0.0,-0.0,0.0,48,12,12,False
seed3__same_direction__fE1.00__t20__c02524,seed3__same_direction__fE1.00__t20,mcmc_swap,16|17|23|24|25|32|42|45|46|50|51|53|54|61|62|64|73|75|76|77,12|13|14|15|22|31|33|40|41|43|52|60,1.0,0.025770682597990056,-0.00016668982939683496,0.0,-0.0,0.0,47,12,12,False
seed3__same_direction__fE1.00__t20__c02525,seed3__same_direction__fE1.00__t20,mcmc_swap,28|31|32|34|37|40|43|48|54|56|57|63|64|65|68|72|74|82|92|93,21|22|23|30|33|41|42|44|50|51|52|53,1.0,0.0038845315900676984,3.473269120276429e-06,0.0,-0.0,0.0,50,12,12,False
seed3__same_direction__fE1.00__t20__c02526,seed3__same_direction__fE1.00__t20,region_growing,2|3|11|12|20|23|32|33|43|44|45|46|51|52|56|63|64|67|72|78,4|13|14|21|22|24|31|41|42|50|60|61,1.0,0.015475945922219606,0.00016833196160175712,0.0,-0.0,0.0,45,12,12,False
seed3__same_direction__fE1.00__t20__c02527,seed3__same_direction__fE1.00__t20,region_growing,4|13|15|20|22|23|31|33|40|41|50|51|52|54|60|62|63|72|73|82,2|3|5|6|14|21|24|30|32|42|43|61,1.0,0.06457447417403442,-7.066896886929542e-05,0.0,-0.0,0.0,34,12,12,False
seed3__same_direction__fE1.00__t20__c02528,seed3__same_direction__fE1.00__t20,mcmc_swap,5|6|8|14|17|24|35|43|44|52|61|70|74|75|76|81|82|83|85|87,3|4|7|9|13|15|23|33|42|51|53|60,1.0,0.009864198619245836,-0.0004313812348374059,0.0,-0.0,0.0,52,12,12,False
seed3__same_direction__fE1.00__t20__c02529,seed3__same_direction__fE1.00__t20,perturb_I0,47|49|55|56|57|58|59|66|67|68|69|76|77|86|87|88|89|97|98|99,36|37|38|39|44|45|46|48|64|65|75|96,1.0,0.013012204041981789,-0.0002745652481678119,0.0,-0.0,0.0,17,12,12,False
seed3__same_direction__fE1.00__t20__c02530,seed3__same_direction__fE1.00__t20,region_growing,0|2|3|4|10|11|13|20|22|23|24|32|34|35|36|41|52|53|54|64,5|12|14|15|21|31|33|40|42|50|51|61,1.0,0.05486126090223924,0.0006457052716636392,0.0,-0.0,0.0,30,12,12,False
seed3__same_direction__fE1.00__t20__c02531,seed3__same_direction__fE1.00__t20,mcmc_swap,13|18|23|25|26|27|33|34|36|42|44|45|52|61|64|72|74|83|94|95,3|4|7|9|14|17|24|32|41|43|51|60,1.0,0.02140943449772723,0.0004606084946158575,0.0,-0.0,0.0,47,12,12,False
seed3__same_direction__fE1.00__t20__c02532,seed3__same_direction__fE1.00__t20,region_growing,25|27|28|36|37|45|46|47|48|56|57|63|64|65|66|67|68|72|74|77,14|15|16|17|18|19|24|26|29|34|35|38,1.0,0.0,0.0,0.0,-0.0,0.0,38,12,12,False
