candidate_id,snapshot_id,candidate_source,node_ids,boundary_ids,C_internal,G_internal,L_blanket,D_local,external_entropy,directional_contrast,structural_shell_size,boundary_budget,boundary_size,is_pareto
seed2__opposite__fE1.00__t20__c03655,seed2__opposite__fE1.00__t20,perturb_I0,7|8|16|17|19|26|27|28|29|36|37|38|39|47|48|49|57|58|59|67,5|6|15|18|25|35|45|46|66|68|69|76,1.0,0.06479463705365016,-1.4156421228837118e-05,1.0,-0.0,1.0,16,12,12,False
seed2__opposite__fE1.00__t20__c03656,seed2__opposite__fE1.00__t20,region_growing,3|4|5|6|12|13|14|15|16|17|22|24|25|27|34|36|43|44|46|47,2|7|11|18|21|23|26|28|33|37|38|53,0.5,0.02766924270406203,2.3519843925446445e-05,0.13360832342903045,0.6710096089097604,0.011906469908023742,26,12,12,False
seed2__opposite__fE1.00__t20__c03657,seed2__opposite__fE1.00__t20,region_growing,4|7|8|9|13|15|16|18|19|24|25|26|29|34|36|37|38|39|48|49,2|3|5|6|12|17|23|27|28|35|47|59,0.8,0.04357351815834274,-3.7164070709323064e-06,0.3673183336217958,0.7282823810654772,0.4379826327053958,21,12,12,False
seed2__opposite__fE1.00__t20__c03658,seed2__opposite__fE1.00__t20,region_growing,4|5|6|7|8|9|13|15|16|17|18|19|26|27|28|29|37|38|39|48,2|3|12|22|23|25|35|36|46|47|49|59,0.9,0.10885262233242318,-1.0924593811216001e-05,0.3119986849036504,0.792481250360578,0.5,16,12,12,False
seed2__opposite__fE1.00__t20__c03659,seed2__opposite__fE1.00__t20,mcmc_swap,32|33|37|43|48|53|54|57|58|61|62|65|67|72|76|77|81|83|88|90,23|26|27|38|42|49|64|73|89|97|98|99,0.45,0.016065587406900866,0.00012647145203876318,0.03038567633228667,0.7652465283787413,0.11714756760519446,52,12,12,False
seed2__opposite__fE1.00__t20__c03660,seed2__opposite__fE1.00__t20,region_growing,0|1|2|3|4|5|6|10|12|13|14|15|16|17|20|21|22|25|26|33,7|18|23|24|27|28|31|32|34|37|43|44,0.4,0.02741606240405998,2.463218282938483e-05,0.03721833293468856,0.6831573285181993,0.11937838475664442,18,12,12,False
seed2__opposite__fE1.00__t20__c03661,seed2__opposite__fE1.00__t20,mcmc_swap,1|2|10|11|13|21|23|25|31|34|41|45|47|48|51|55|56|57|66|77,0|3|4|14|22|24|33|37|38|39|49|59,0.4,0.010970940672231129,-2.013045110407759e-05,0.009790020019599218,0.788714386456744,0.00502525316941671,43,12,12,False
seed2__opposite__fE1.00__t20__c03662,seed2__opposite__fE1.00__t20,region_growing,8|17|18|19|26|27|28|29|34|35|36|37|45|46|47|48|49|59|68|79,7|15|23|24|25|33|38|39|43|57|58|69,0.9,0.03880654170262331,-8.408758789419022e-05,0.6574014684927393,0.6096203523184245,0.8904344047215151,24,12,12,False
seed2__opposite__fE1.00__t20__c03663,seed2__opposite__fE1.00__t20,spectral_resized,18|28|35|36|37|38|39|45|46|47|48|49|56|57|58|59|66|67|68|69,7|8|17|19|24|25|26|27|29|34|44|54,0.95,0.012059981594136371,-5.381258279426454e-06,0.5360582238237436,0.7076344750135478,0.9068667356033675,20,12,12,False
seed2__opposite__fE1.00__t20__c03664,seed2__opposite__fE1.00__t20,region_growing,1|2|3|4|6|10|11|14|15|16|17|18|19|25|26|27|28|29|34|35,0|5|7|8|13|20|21|22|36|37|38|39,0.6,0.02740336623785215,-1.2228035305598962e-05,0.05764010251762963,0.7302423406565557,0.09999999999999998,21,12,12,False
seed2__opposite__fE1.00__t20__c03665,seed2__opposite__fE1.00__t20,high_coherence,21|30|31|32|40|41|42|50|51|52|53|60|61|62|64|71|80|81|82|91,10|11|12|20|43|44|54|55|65|73|74|75,1.0,0.0017098774980485857,-3.79295826097234e-06,0.5173990419746428,0.7477690149595555,0.1464466094067262,22,12,12,False
seed2__opposite__fE1.00__t20__c03666,seed2__opposite__fE1.00__t20,region_growing,5|6|12|13|15|22|23|24|25|31|33|40|41|42|43|44|50|52|60|71,1|2|3|4|7|11|14|16|21|32|34|53,0.55,0.04286589308908607,-2.0406500642472513e-07,0.037237222204756004,0.7288587345650742,0.08670037620539028,30,12,12,False
seed2__opposite__fE1.00__t20__c03667,seed2__opposite__fE1.00__t20,mcmc_swap,17|19|22|23|28|31|32|35|38|42|46|47|49|52|53|54|55|59|61|68,7|8|13|18|27|29|33|39|43|48|58|64,0.5,0.00417422533871953,-8.287047193142115e-05,0.16613007285235487,0.6844977967946406,0.4379826327053957,48,12,12,False
seed2__opposite__fE1.00__t20__c03668,seed2__opposite__fE1.00__t20,perturb_I0,7|8|9|16|17|18|19|26|28|29|36|37|38|39|47|48|49|58|59|69,5|6|15|25|27|35|45|46|57|67|68|78,1.0,0.09267024730099528,0.0,1.0,-0.0,1.0,14,12,12,False
seed2__opposite__fE1.00__t20__c03669,seed2__opposite__fE1.00__t20,high_coherence,6|15|16|17|24|26|27|28|35|37|44|46|48|49|54|57|58|59|67|68,5|7|8|18|19|25|29|36|38|39|47|69,0.85,0.006879099352463179,0.0,0.60710048429351,0.6258145836939114,0.8069703067574603,31,12,12,False
seed2__opposite__fE1.00__t20__c03670,seed2__opposite__fE1.00__t20,high_coherence,54|55|57|65|66|74|75|76|77|78|79|85|86|87|88|89|96|97|98|99,43|44|45|46|47|48|53|64|73|84|94|95,0.95,0.044126052242739536,-4.683461422922558e-05,0.6186036743628535,0.7010407013780159,0.7649994700015901,19,12,12,False
seed2__opposite__fE1.00__t20__c03671,seed2__opposite__fE1.00__t20,region_growing,30|31|40|41|50|51|52|60|61|62|70|71|72|80|81|82|83|84|91|92,20|21|32|42|43|73|74|75|85|93|94|95,1.0,3.960644081935298e-05,0.0,0.5297578726233217,0.41832037097058367,0.3291284684566478,16,12,12,False
seed2__opposite__fE1.00__t20__c03672,seed2__opposite__fE1.00__t20,mcmc_swap,5|11|14|20|24|26|31|34|35|42|45|51|53|54|56|57|60|67|71|78,0|15|16|25|36|37|43|44|52|62|63|64,0.4,1.1081164970140004e-05,-9.471406437469966e-06,0.016464999875006246,0.7863118319475819,0.014928749927334117,52,12,12,False
