candidate_id,snapshot_id,candidate_source,node_ids,boundary_ids,C_internal,G_internal,L_blanket,D_local,external_entropy,directional_contrast,structural_shell_size,boundary_budget,boundary_size,is_pareto
seed4__disordered__fE1.00__t20__c04299,seed4__disordered__fE1.00__t20,spectral_resized,2|3|4|7|8|9|15|17|18|19|25|26|28|29|35|38|39|46|47|58,5|6|14|16|24|27|34|36|44|45|48|55,0.5,0.03009653730701612,0.00032694918776998477,0.35946320297434003,0.6266487892315215,0.466740494738113,24,12,12,False
seed4__disordered__fE1.00__t20__c04300,seed4__disordered__fE1.00__t20,mcmc_swap,12|21|27|32|33|38|40|42|47|48|50|51|53|55|56|61|64|75|86|95,23|26|37|41|46|49|52|54|59|60|71|96,0.4,0.00556726798167168,0.001255783031285089,0.0853895091347143,0.7511101269104299,0.01923802617958842,52,12,12,False
seed4__disordered__fE1.00__t20__c04301,seed4__disordered__fE1.00__t20,high_coherence,37|46|57|58|59|64|65|68|69|75|76|77|78|79|86|88|89|97|98|99,26|27|36|45|47|48|49|55|85|87|95|96,0.9,0.04695807627893083,8.918372107970382e-05,0.29848086367994686,0.7697455351500672,0.4156980875220804,24,12,12,False
seed4__disordered__fE1.00__t20__c04302,seed4__disordered__fE1.00__t20,perturb_I0,67|72|73|74|75|76|77|78|79|84|85|86|87|89|94|95|96|97|98|99,56|57|64|65|68|69|71|81|82|83|88|93,1.0,0.04045164886124177,-1.5212713484703474e-05,0.5819765115539189,0.9773429734731779,0.658113883008419,17,12,12,False
seed4__disordered__fE1.00__t20__c04303,seed4__disordered__fE1.00__t20,mcmc_swap,3|4|5|15|16|24|25|27|29|33|37|38|42|43|51|53|60|63|73|82,6|14|26|32|35|36|44|50|52|54|61|70,0.65,0.04554451416840087,-0.0003277344883462238,0.1095049490071001,0.7203227248076732,0.0931332643966325,42,12,12,False
seed4__disordered__fE1.00__t20__c04304,seed4__disordered__fE1.00__t20,mcmc_swap,44|48|52|53|58|61|64|67|71|73|74|75|77|78|82|83|86|89|93|94,34|35|43|47|51|54|79|81|87|88|95|98,0.7,0.005013668384370884,0.00149406572577795,0.4376468225063056,0.551653704303917,0.5383482494423685,43,12,12,False
seed4__disordered__fE1.00__t20__c04305,seed4__disordered__fE1.00__t20,perturb_I0,57|65|67|72|73|74|75|77|78|84|85|86|87|88|89|95|96|97|98|99,46|47|48|54|55|56|58|61|62|69|79|94,1.0,0.058893920953630254,-0.0001231129406692023,0.7582766571931676,0.8427376486136672,0.7236067977499789,22,12,12,True
seed4__disordered__fE1.00__t20__c04306,seed4__disordered__fE1.00__t20,spectral_resized,44|46|52|55|56|57|58|62|63|64|65|66|69|71|72|73|76|77|78|79,34|35|43|45|47|53|54|61|81|86|87|88,0.85,0.009762063051172425,0.000506919052597069,0.21876533512153054,0.8330281710895308,0.25815694415493873,33,12,12,False
seed4__disordered__fE1.00__t20__c04307,seed4__disordered__fE1.00__t20,mcmc_swap,20|21|30|32|33|40|41|43|44|50|51|53|55|56|62|63|67|72|74|83,22|23|34|35|42|45|46|52|54|60|61|64,0.5,0.0024354834366247073,6.174626194456683e-05,0.08118944042170774,0.810128170548123,0.037660950762641976,36,12,12,False
seed4__disordered__fE1.00__t20__c04308,seed4__disordered__fE1.00__t20,high_coherence,39|46|48|49|55|56|57|58|63|65|73|75|76|77|83|84|86|87|88|93,38|45|47|54|59|78|79|85|95|96|97|99,0.85,0.0034735376983999243,0.00032093818732066126,0.4715270527089427,0.7258303821788832,0.5497518595104994,33,12,12,False
