candidate_id,snapshot_id,candidate_source,node_ids,boundary_ids,C_internal,G_internal,L_blanket,D_local,external_entropy,directional_contrast,structural_shell_size,boundary_budget,boundary_size,is_pareto
seed3__no_control__fE1.00__t20__c00048,seed3__no_control__fE1.00__t20,region_growing,0|2|3|11|12|13|14|21|22|23|24|30|33|34|35|40|42|43|44|55,4|25|26|36|41|45|46|51|53|54|64|65,0.8,0.08582608727022752,0.0019377409443403215,0.6550455317897615,0.43699052406367894,0.5746263461650255,23,12,12,False
seed3__no_control__fE1.00__t20__c00049,seed3__no_control__fE1.00__t20,region_growing,0|3|11|12|14|21|22|23|24|30|40|41|50|51|61|70|71|72|80|90,4|13|15|25|33|34|35|52|60|62|73|81,0.65,0.04480344838376025,0.0005339712701089464,0.5167520842532175,0.599096205521549,0.6856953381770519,24,12,12,False
seed3__no_control__fE1.00__t20__c00050,seed3__no_control__fE1.00__t20,region_growing,62|63|66|67|69|74|76|77|78|79|83|85|87|88|94|95|96|97|98|99,52|53|54|61|64|65|72|73|75|84|86|93,0.75,0.041765670504621474,0.00025689066209723377,0.18003653257726565,0.7806390622295662,1.1102230246251565e-16,23,12,12,False
seed3__no_control__fE1.00__t20__c00051,seed3__no_control__fE1.00__t20,region_growing,2|3|4|11|12|13|14|15|22|23|32|33|41|43|44|45|51|53|54|62,16|24|25|34|35|50|52|55|61|63|64|65,0.7,0.1026551681491227,0.007862385616780234,0.5081143442036614,0.46833369093878124,0.5658941938487743,31,12,12,False
seed3__no_control__fE1.00__t20__c00052,seed3__no_control__fE1.00__t20,region_growing,18|19|27|28|38|39|49|55|59|66|67|68|69|77|78|79|87|88|89|97,7|8|17|26|29|36|37|45|46|54|64|65,1.0,0.03596161822714964,0.001826384316708223,0.2853811314938828,0.7282823810654769,0.0038610616431661304,26,12,12,False
seed3__no_control__fE1.00__t20__c00053,seed3__no_control__fE1.00__t20,region_growing,2|4|5|7|8|9|13|14|15|18|25|26|27|28|29|34|37|46|47|55,3|6|16|17|19|24|35|36|38|44|45|64,0.75,0.12200802613748822,0.005549569817212763,0.0991952514704863,0.7203227248076732,0.0008628134125021614,27,12,12,False
seed3__no_control__fE1.00__t20__c00054,seed3__no_control__fE1.00__t20,region_growing,36|45|54|55|56|57|67|68|69|75|76|77|78|79|86|87|88|97|98|99,26|27|34|35|37|44|46|47|53|64|65|85,1.0,0.017067631862666584,0.0008144292324524304,0.4132670718965327,0.7875572957053285,0.003861061643166186,24,12,12,False
seed3__no_control__fE1.00__t20__c00055,seed3__no_control__fE1.00__t20,region_growing,6|14|16|18|19|25|26|27|29|35|36|37|38|39|44|45|46|54|57|67,4|7|8|15|17|24|28|34|53|55|64|65,0.95,0.14693116874398018,0.005514681633199831,0.2475643182823137,0.7621583366729919,0.0006910853337451228,30,12,12,False
seed3__no_control__fE1.00__t20__c00056,seed3__no_control__fE1.00__t20,region_growing,3|4|5|6|12|13|14|15|16|17|20|22|23|24|26|28|30|31|34|37,7|8|18|25|27|29|35|36|38|43|44|46,0.6,0.1375733293631191,0.0024308988202304547,0.2072458588040571,0.5990919739558995,0.22264990188738543,27,12,12,False
seed3__no_control__fE1.00__t20__c00057,seed3__no_control__fE1.00__t20,region_growing,33|42|50|51|60|61|62|70|71|72|73|81|82|83|85|90|91|92|94|95,23|43|44|52|53|63|64|74|75|84|86|93,0.8,0.10613691129706748,3.8749563139466385e-05,0.646106794654519,0.4747260076939743,0.718069024301828,22,12,12,False
seed3__no_control__fE1.00__t20__c00058,seed3__no_control__fE1.00__t20,region_growing,23|32|33|34|35|37|38|40|41|43|44|45|46|47|52|56|62|72|83|92,24|25|26|36|39|51|53|54|55|61|63|73,0.45,0.07353024841763464,0.00986768064524752,0.0009817987626656013,0.7549346521898614,0.00044076949274646227,39,12,12,False
seed3__no_control__fE1.00__t20__c00059,seed3__no_control__fE1.00__t20,region_growing,25|35|36|45|46|47|48|49|54|55|56|58|59|63|64|65|68|73|75|86,14|16|24|26|34|37|44|53|62|74|84|85,0.85,0.09708469941531926,0.0037498030068013046,0.28369604058778863,0.7848335049117448,0.06035401673161295,33,12,12,False
seed3__no_control__fE1.00__t20__c00060,seed3__no_control__fE1.00__t20,region_growing,1|2|3|4|5|6|10|11|12|13|14|20|21|22|30|31|32|41|51|62,7|15|16|17|24|33|40|50|52|61|63|73,0.9,0.05012546762303718,0.0012231374985642203,0.7599334354449595,0.4820393824041145,0.7432037685199643,21,12,12,False
seed3__no_control__fE1.00__t20__c00061,seed3__no_control__fE1.00__t20,region_growing,0|1|2|10|11|20|21|31|32|34|35|42|43|44|51|52|53|60|63|70,24|25|26|36|45|50|54|61|62|64|71|74,0.6,0.07416967186408766,0.004459172991781856,0.21911766550307174,0.6683332409583438,0.4814941697450599,27,12,12,False
seed3__no_control__fE1.00__t20__c00062,seed3__no_control__fE1.00__t20,region_growing,25|35|36|37|38|39|44|45|46|48|49|53|57|58|59|67|68|69|78|89,14|16|24|26|28|29|34|43|52|54|55|64,1.0,0.06706209863302529,0.002718310000081009,0.3752962682386061,0.7563223739105326,0.0448167612686976,28,12,12,False
seed3__no_control__fE1.00__t20__c00063,seed3__no_control__fE1.00__t20,region_growing,2|3|5|6|7|9|14|16|17|18|19|24|25|26|27|28|34|36|46|56,4|8|13|15|23|29|35|37|43|44|45|55,0.75,0.1493761879531486,0.0011111231232582646,0.06718122469139541,0.6683332409583438,0.002747273539297046,23,12,12,False
seed3__no_control__fE1.00__t20__c00064,seed3__no_control__fE1.00__t20,region_growing,25|26|27|35|36|38|39|42|43|44|45|46|47|52|53|55|56|62|63|64,14|16|17|24|28|34|37|51|54|61|65|74,0.7,0.14529641182835867,0.007067257553455208,0.08347893052174118,0.7872891879271746,0.012607217802796056,29,12,12,False
seed3__no_control__fE1.00__t20__c00065,seed3__no_control__fE1.00__t20,region_growing,3|5|6|13|14|15|22|23|24|25|26|33|34|42|43|53|56|62|64|65,4|16|17|27|35|44|52|54|55|61|63|75,0.5,0.09921167502784523,0.008851050559256755,0.08869704968925299,0.771511247102892,0.2519305308215831,34,12,12,False
seed3__no_control__fE1.00__t20__c00066,seed3__no_control__fE1.00__t20,region_growing,6|7|8|9|16|17|18|25|26|27|28|29|37|38|39|44|45|46|48|49,5|14|15|19|24|34|35|36|43|53|54|55,1.0,0.21063996263639811,0.00047235618466201924,0.4803429561275888,0.7730898459737487,0.07125353714372795,18,12,12,True
seed3__no_control__fE1.00__t20__c00067,seed3__no_control__fE1.00__t20,region_growing,15|25|27|34|35|36|43|44|46|49|56|58|65|66|67|68|76|79|85|95,14|16|24|26|28|37|42|45|53|54|55|75,0.9,0.08364173220508948,0.01017317971931022,0.2425796848732352,0.7863118319475819,0.014928749927334062,39,12,12,False
seed3__no_control__fE1.00__t20__c00068,seed3__no_control__fE1.00__t20,region_growing,1|3|5|11|12|13|14|15|16|20|21|23|25|34|35|42|44|45|53|64,4|6|17|24|26|36|43|52|54|55|74|75,0.55,0.0905415005151341,0.004639941445986781,0.3086765154138034,0.610847453818164,0.47703575333442,30,12,12,False
seed3__no_control__fE1.00__t20__c00069,seed3__no_control__fE1.00__t20,region_growing,53|62|64|65|66|67|69|72|73|74|75|76|78|82|83|85|86|92|94|96,43|44|52|54|55|56|61|63|71|84|93|95,0.55,0.06386917456789958,0.00035322917353419986,0.15149602179036728,0.7621583366729919,0.11302135039833949,26,12,12,False
seed3__no_control__fE1.00__t20__c00070,seed3__no_control__fE1.00__t20,region_growing,44|53|56|64|65|68|74|75|77|78|83|84|85|86|88|89|93|95|98|99,34|35|43|47|52|54|55|62|63|72|73|94,0.75,0.1049173015184329,-0.00015968278737735225,0.23705216652227393,0.7709911421431991,0.12629534065817022,29,12,12,False
seed3__no_control__fE1.00__t20__c00071,seed3__no_control__fE1.00__t20,region_growing,6|7|8|9|14|15|16|17|18|19|23|25|26|27|28|33|35|37|47|58,4|5|13|24|29|34|36|38|43|44|45|46,0.85,0.2070160371792018,0.00208248157583582,0.10227382275049939,0.6266487892315215,0.04210589560302541,26,12,12,False
