q,g1,g2,g3,g4,g5,g6,g7,g8
0.9500000000000002,0.19812206572769955,0.19812206572769955,0.1364895461247555,0.11267605633802819,0.09859154929577466,-0.06487633642415158,0.06478873239436621,0.06478873239436621
0.9750000000000001,0.19812206572769953,0.19812206572769955,0.13395249205367846,0.11267605633802819,0.09859154929577468,-0.06581494735797033,0.06478873239436622,0.0647887323943662
1.0,0.19812206572769955,0.19812206572769955,0.13145539906103285,0.11267605633802817,0.09859154929577466,-0.06666666666666665,0.06478873239436621,0.06478873239436621
1.0250000000000004,0.19812206572769955,0.19812206572769955,0.1289999470561048,0.11267605633802817,0.09859154929577466,-0.06743621333814123,0.0647887323943662,0.0647887323943662
1.0500000000000003,0.19812206572769953,0.19812206572769955,0.1265875076060804,0.11267605633802817,0.09859154929577466,-0.06812815059201821,0.0647887323943662,0.06478873239436621
1.0750000000000002,0.19812206572769953,0.19812206572769953,0.12421917218980262,0.11267605633802817,0.09859154929577466,-0.06874687770967157,0.06478873239436625,0.06478873239436625
1.1,0.19812206572769955,0.19812206572769955,0.12189577889660741,0.11267605633802817,0.09859154929577466,-0.06929662439190196,0.0647887323943662,0.0647887323943662
1.125,0.19812206572769953,0.19812206572769955,0.11961793751011818,0.11267605633802817,0.09859154929577466,-0.06978144730451674,0.06478873239436625,0.06478873239436622
1.1500000000000004,0.19812206572769955,0.19812206572769955,0.1173860529520864,0.11267605633802817,0.09859154929577467,-0.07020522850053316,0.06478873239436621,0.0647887323943662
1.1750000000000003,0.19812206572769955,0.19812206572769955,0.11520034708997837,0.11267605633802819,0.09859154929577468,-0.07057167543635842,0.0647887323943662,0.06478873239436622
1.2000000000000002,0.19812206572769955,0.19812206572769955,0.11306087893481107,0.11267605633802817,0.09859154929577466,-0.0708843223274071,0.06478873239436618,0.06478873239436618
1.225,0.19812206572769955,0.19812206572769955,0.11096756327350091,0.11267605633802819,0.09859154929577468,-0.07114653261567239,0.06478873239436622,0.06478873239436622
1.25,0.19812206572769955,0.19812206572769955,0.1089201877934273,0.11267605633802817,0.09859154929577466,-0.07136150234741784,0.06478873239436622,0.06478873239436622
1.2750000000000004,0.1981220657276995,0.19812206572769953,0.10691842876668081,0.11267605633802813,0.09859154929577463,-0.0715322642831519,0.06478873239436617,0.06478873239436617
1.3000000000000003,0.1981220657276995,0.19812206572769955,0.10496186536816933,0.11267605633802817,0.09859154929577466,-0.07166169258425402,0.06478873239436618,0.06478873239436618
1.3250000000000002,0.19812206572769953,0.19812206572769955,0.10304999270591417,0.11267605633802817,0.09859154929577466,-0.0717525079409701,0.0647887323943662,0.0647887323943662
1.35,0.19812206572769953,0.19812206572769955,0.10118223364396597,0.11267605633802821,0.09859154929577468,-0.07180728302498782,0.06478873239436625,0.06478873239436624
1.375,0.19812206572769953,0.19812206572769955,0.09935794949879458,0.11267605633802817,0.09859154929577466,-0.07182844816647635,0.06478873239436622,0.06478873239436622
1.4000000000000004,0.19812206572769955,0.19812206572769955,0.09757644968912571,0.11267605633802819,0.09859154929577466,-0.07181829717040984,0.0647887323943662,0.0647887323943662
1.4250000000000003,0.19812206572769955,0.19812206572769955,0.09583700041729723,0.11267605633802817,0.0985915492957747,-0.07177899320028232,0.06478873239436622,0.06478873239436622
1.4500000000000002,0.19812206572769955,0.19812206572769955,0.0941388324575441,0.11267605633802817,0.09859154929577466,-0.07171257466907273,0.06478873239436622,0.06478873239436621
1.475,0.19812206572769953,0.19812206572769955,0.09248114812340553,0.11267605633802817,0.09859154929577466,-0.07162096108765695,0.0647887323943662,0.0647887323943662
1.5,0.19812206572769955,0.19812206572769955,0.0908631274828458,0.11267605633802817,0.09859154929577466,-0.0715059588299025,0.0647887323943662,0.0647887323943662
1.5250000000000004,0.19812206572769955,0.19812206572769955,0.08928393388584334,0.11267605633802813,0.09859154929577463,-0.07136926678154498,0.0647887323943662,0.06478873239436618
1.5500000000000003,0.19812206572769953,0.19812206572769955,0.08774271886523645,0.11267605633802813,0.09859154929577466,-0.07121248184675039,0.0647887323943662,0.0647887323943662
1.5750000000000002,0.19812206572769953,0.19812206572769955,0.08623862646761035,0.11267605633802819,0.0985915492957747,-0.07103710429212011,0.06478873239436622,0.06478873239436622
1.6,0.19812206572769953,0.19812206572769953,0.08477079706704649,0.11267605633802817,0.09859154929577466,-0.07084454291290815,0.06478873239436621,0.06478873239436621
1.625,0.19812206572769955,0.19812206572769955,0.08333837071067322,0.11267605633802821,0.0985915492957747,-0.07063612001047774,0.06478873239436622,0.06478873239436622
1.6500000000000004,0.19812206572769953,0.19812206572769953,0.08194049004120985,0.11267605633802813,0.09859154929577461,-0.07041307617363009,0.06478873239436618,0.06478873239436617
1.6750000000000003,0.19812206572769953,0.19812206572769953,0.08057630283810487,0.11267605633802817,0.09859154929577461,-0.07017657485945951,0.0647887323943662,0.06478873239436617
1.7000000000000002,0.19812206572769955,0.19812206572769955,0.07924496421545552,0.11267605633802817,0.09859154929577466,-0.06992770677190822,0.0647887323943662,0.0647887323943662
1.725,0.19812206572769953,0.19812206572769955,0.07794563851167582,0.11267605633802817,0.09859154929577466,-0.0696674940382746,0.0647887323943662,0.0647887323943662
1.75,0.19812206572769953,0.19812206572769955,0.07667750090285302,0.11267605633802817,0.09859154929577466,-0.06939689418562657,0.06478873239436621,0.06478873239436621
1.7750000000000004,0.19812206572769953,0.19812206572769953,0.07543973876890815,0.11267605633802813,0.09859154929577466,-0.06911680392044581,0.0647887323943662,0.06478873239436617
1.8000000000000003,0.19812206572769953,0.19812206572769953,0.07423155283904684,0.11267605633802813,0.09859154929577466,-0.06882806271591813,0.06478873239436618,0.06478873239436618
1.8250000000000002,0.19812206572769955,0.19812206572769955,0.07305215814054965,0.11267605633802817,0.09859154929577466,-0.06853145621213695,0.0647887323943662,0.0647887323943662
1.85,0.1981220657276995,0.19812206572769953,0.07190078477270251,0.11267605633802813,0.09859154929577463,-0.0682277194351335,0.06478873239436618,0.06478873239436618
1.875,0.19812206572769955,0.19812206572769955,0.07077667852559419,0.11267605633802817,0.09859154929577466,-0.06791753984112286,0.06478873239436622,0.06478873239436622
1.9000000000000004,0.19812206572769955,0.19812206572769958,0.0696791013616042,0.11267605633802821,0.0985915492957747,-0.06760156019268176,0.06478873239436625,0.06478873239436625
1.9250000000000003,0.19812206572769953,0.19812206572769953,0.06860733177566304,0.11267605633802817,0.09859154929577466,-0.06728038127378519,0.0647887323943662,0.0647887323943662
1.9500000000000002,0.19812206572769955,0.19812206572769958,0.06756066504876912,0.11267605633802821,0.0985915492957747,-0.06695456445073356,0.06478873239436622,0.06478873239436622
