k,q,T,lam,D,D_T,D_max,ratio_DT_over_Dmax
6,0.0,1.0,0.0,110.94467661422456,46.52266447402664,174.00273465737905,0.2673674328488706
6,0.0,1.0,0.0001,110.94464308286898,46.52251260863601,174.00260815590175,0.26736675445090496
6,0.0,1.0,0.00017782794100389227,110.9446169864851,46.52239441650644,174.00250970328426,0.2673662264747687
6,0.0,1.0,0.00031622776601683794,110.9445705806454,46.52218424127549,174.0023346289055,0.26736528760084327
6,0.0,1.0,0.0005623413251903491,110.94448806069389,46.52181050173741,174.0020233037325,0.2673636180685692
6,0.0,1.0,0.001,110.94434132537981,46.52114592239955,174.0014696995232,0.2673606493251765
6,0.0,1.0,0.0017782794100389228,110.94408041496817,46.51996422210663,174.00048529641438,0.2673553705488732
6,0.0,1.0,0.0031622776601683794,110.94361652548298,46.51786316855175,173.99873494190862,0.2673459849238688
6,0.0,1.0,0.005623413251903491,110.9427918599602,46.51412798221799,173.9956229209556,0.2673292994465089
6,0.0,1.0,0.01,110.94132619452931,46.507489170971574,173.99009076965197,0.26729964313050175
6,0.0,1.0,0.01778279410038923,110.93872242231254,46.49569422798602,173.98025903558795,0.2672469536815395
6,0.0,1.0,0.03162277660168379,110.93410035963967,46.47475334260432,173.96279433853826,0.26715340782674873
6,0.0,1.0,0.05623413251903491,110.92590677135534,46.43762111892815,173.9317967600959,0.26698753180236245
6,0.0,1.0,0.1,110.91141703019156,46.37192414084421,173.87686182655113,0.26669404803901964
6,0.0,1.0,0.1778279410038923,110.88590214153552,46.25614122397825,173.77976018245445,0.26617680433793384
6,0.0,1.0,0.31622776601683794,110.84130741752581,46.053478602273934,173.6103030537324,0.26526927142118045
6,0.0,1.0,0.5623413251903491,110.7643648017766,45.702921264269875,173.31820860841884,0.2636937089946929
6,0.0,1.0,1.0,110.63447927352092,45.10861599119703,172.81023542609412,0.2610297699090206
6,0.0,1.0,1.7782794100389228,110.42291177635656,44.13381976592531,171.96087854183617,0.2566503505923183
6,0.0,1.0,3.1622776601683795,110.0967743393572,42.614999680527326,170.5875854477145,0.24981301874155973
6,0.0,1.0,5.623413251903491,109.63182376058838,40.41616232823945,168.4901250765025,0.2398725878438787
6,0.0,1.0,10.0,109.03154554127083,37.51696904608789,165.54231242861044,0.2266306933598439
6,0.0,1.0,17.78279410038923,108.33846010296074,34.07200251761706,161.86868258748945,0.21049162798493318
6,0.0,1.0,31.622776601683793,107.62458517717391,30.383137832434866,157.94642737715952,0.1923635648933237
6,0.0,1.0,56.23413251903491,106.96400288247281,26.810365207008537,154.34118197020027,0.1737084352003019
6,0.0,1.0,100.0,106.40470163991527,23.666442128108834,151.33022367779972,0.1563893950127077
6,0.0,1.0,177.82794100389228,105.95994697909505,21.131948873984147,148.9366768694048,0.14188545976833972
6,0.0,1.0,316.22776601683796,105.61934628080016,19.236525222652705,147.082499212526,0.13078731545659283
6,0.0,1.0,562.341325190349,105.36344006870252,17.902846964307496,145.68166455247865,0.12289018675962743
6,0.0,1.0,1000.0,105.17262454896203,17.007963124339977,144.63147472935177,0.11759517184047873
6,0.0,1.0,1778.2794100389228,105.03056975818464,16.428564568595185,143.8496079577745,0.11420653001305094
6,0.0,1.0,3162.2776601683795,104.92471569866495,16.06294895020782,143.26899072414625,0.11211741542268437
6,0.0,1.0,5623.413251903491,104.84570904130076,15.836193944002416,142.83831079550234,0.11086797271548987
6,0.0,1.0,10000.0,104.78665196140862,15.696985669975533,142.5180226461181,0.11014035543386824
6,0.0,1.0,17782.794100389227,104.74245665936073,15.611869280633215,142.280108572453,0.10972629580671998
6,0.0,1.0,31622.776601683792,104.70935721096234,15.5597576264882,142.103611226431,0.10949586356179886
6,0.0,1.0,56234.13251903491,104.6845552769322,15.527658244519998,141.97078155297825,0.10937221077934017
6,0.0,1.0,100000.0,104.66596493004977,15.50768340359521,141.87313980378588,0.10930669064660672
6,0.0,1.0,177827.94100389228,104.65202782816955,15.495081871619037,141.79928047146925,0.10927475668493768
6,0.0,1.0,316227.7660168379,104.64157803819107,15.487002456249437,141.74403222561332,0.10926034918774462
6,0.0,1.0,562341.3251903491,104.63374243285932,15.481725196360737,141.7019351223298,0.10925556650299466
6,0.0,1.0,1000000.0,104.62786675964583,15.478216995432398,141.67084036951738,0.10925478351833628
6,0.0,3.0,0.0,80.48500731198548,17.9193109419767,64.99865795371272,0.27568739888041255
6,0.0,3.0,0.0001,80.48494022618083,17.919360762158504,64.99885835310307,0.2756873153804097
6,0.0,3.0,0.00017782794100389227,80.48488801716601,17.919399534482228,64.99901432624134,0.27568725034108443
6,0.0,3.0,0.00031622776601683794,80.4847951803238,17.91946847883397,64.99929168215787,0.27568713466077377
6,0.0,3.0,0.0005623413251903491,80.48463010747162,17.919591069539145,64.99978481170828,0.27568692914059195
6,0.0,3.0,0.001,80.48433661554309,17.91980903333801,65.00066146112759,0.27568656426757454
6,0.0,3.0,0.0017782794100389228,80.48381487472298,17.92019651775867,65.00221956885558,0.27568591713666263
6,0.0,3.0,0.0031622776601683794,80.48288761048106,17.920885206304686,65.0049877346324,0.2756847717510923
6,0.0,3.0,0.005623413251903491,80.48124037087052,17.92210872727906,65.00990215213201,0.2756827519189136
6,0.0,3.0,0.01,80.47831646867641,17.924280827450442,65.01861563815268,0.2756792135840638
6,0.0,3.0,0.01778279410038923,80.47313381091774,17.928131877784825,65.03403010455337,0.2756730875967901
6,0.0,3.0,0.03162277660168379,80.46397056322498,17.93494376013017,65.06119466620194,0.2756626872922614
6,0.0,3.0,0.05623413251903491,80.44784134312232,17.946943127217228,65.10878175664665,0.27564550653545455
6,0.0,3.0,0.1,80.41967228728392,17.96792575763413,65.19051444264167,0.2756217819609835
6,0.0,3.0,0.1778279410038923,80.37114609816435,18.004142177650778,65.3337108011833,0.27557201262360703
6,0.0,3.0,0.31622776601683794,80.28950753960639,18.06522737327988,65.58922924471392,0.27542978597718193
6,0.0,3.0,0.5623413251903491,80.15755127409481,18.164139421142025,66.01759505800412,0.27514088335363807
6,0.0,3.0,1.0,79.95774146504533,18.313113717146003,66.7188572806025,0.2744818251326715
6,0.0,3.0,1.7782794100389228,79.68410463541626,18.509839993741053,67.80834149713344,0.27297290547245645
6,0.0,3.0,3.1622776601683795,79.35881378565756,18.709443672364124,69.36736243313442,0.26971536780569966
6,0.0,3.0,5.623413251903491,79.03427153021418,18.795543517123612,71.36829746660587,0.263359841614805
6,0.0,3.0,10.0,78.7639086171407,18.595180634869703,73.61404791775668,0.25260369672436256
6,0.0,3.0,17.78279410038923,78.56827725263372,17.971325092903257,75.78924763275614,0.23712235777804505
6,0.0,3.0,31.622776601683793,78.43640935585147,16.933000274837273,77.60614373491121,0.21819149180607905
6,0.0,3.0,56.23413251903491,78.34932631844677,15.648544066731517,78.91670104689995,0.19829191868311422
6,0.0,3.0,100.0,78.2929421338788,14.347278848275685,79.73881598857027,0.1799284159214531
6,0.0,3.0,177.82794100389228,78.25790865428054,13.20839261340529,80.20254075571752,0.16468795737576034
6,0.0,3.0,316.22776601683796,78.23725400722067,12.314979773003744,80.44993773829259,0.15307631204221622
6,0.0,3.0,562.341325190349,78.22564443014365,11.669518830841826,80.5765071272311,0.14482532498480657
6,0.0,3.0,1000.0,78.21932874906491,11.231216205372707,80.6416259652764,0.1392731864088253
6,0.0,3.0,1778.2794100389228,78.21593454781825,10.947150264268663,80.6741355214697,0.13569591038698287
6,0.0,3.0,3162.2776601683795,78.21409057099042,10.769395505608207,80.68933107013517,0.13346740346933164
6,0.0,3.0,5623.413251903491,78.21305506934368,10.661061680634706,80.69731740027413,0.13211172346354216
6,0.0,3.0,10000.0,78.21244371630443,10.596331597203669,80.70166925223275,0.13130250830481432
6,0.0,3.0,17782.794100389227,78.21206147643042,10.558224502936358,80.70262803403244,0.1308287568836536
6,0.0,3.0,31622.776601683792,78.21180921681841,10.53603720275885,80.70392777248017,0.13055172769858187
6,0.0,3.0,56234.13251903491,78.21163529392686,10.523223881188503,80.7041257902627,0.1303926382715142
6,0.0,3.0,100000.0,78.2115115475421,10.515868567366018,80.70376002471272,0.13030208956987752
6,0.0,3.0,177827.94100389228,78.21142164294625,10.511664396393773,80.70369867906528,0.13025009470997792
6,0.0,3.0,316227.7660168379,78.21135546215525,10.509266775602063,80.70347006249709,0.13022075466474545
6,0.0,3.0,562341.3251903491,78.21130635563676,10.507902270032618,80.70332392143251,0.13020408279914747
6,0.0,3.0,1000000.0,78.21126973473015,10.507130140088382,80.70298626831983,0.1301950600087395
6,1.0,0.1,0.0,15.498006664137076,241.16063985295082,260.373354758828,0.9262109023264956
6,1.0,0.1,0.0001,15.49800645886341,241.16062757708013,260.37334123670024,0.9262109032807848
6,1.0,0.1,0.00017782794100389227,15.498006299103205,241.16061802303227,260.3733307127165,0.9262109040234899
6,1.0,0.1,0.00031622776601683794,15.498006015005116,241.16060103327757,260.3733119981432,0.9262109053442364
6,1.0,0.1,0.0005623413251903491,15.49800550979973,241.1605708207755,260.37327871843064,0.9262109076929054
6,1.0,0.1,0.001,15.498004611404786,241.16051709460172,260.3732195378946,0.9262109118695416
6,1.0,0.1,0.0017782794100389228,15.498003013811863,241.1604215547607,260.3731142986561,0.9262109192969215
6,1.0,0.1,0.0031622776601683794,15.498000172858934,241.16025165919362,260.3729271548045,0.9262109325053293
6,1.0,0.1,0.005623413251903491,15.497995120894123,241.15994954045635,260.37259436365764,0.9262109559949795
6,1.0,0.1,0.01,15.497986137225983,241.15941229857532,260.3720025772232,0.9262109977705852
6,1.0,0.1,0.01778279410038923,15.497970162186638,241.15845696291353,260.37095024471193,0.9262110720733577
6,1.0,0.1,0.03162277660168379,15.497941755471489,241.1567582056612,260.36907899554666,0.9262112042489727
6,1.0,0.1,0.05623413251903491,15.497891244721641,241.15373764569654,260.36575168282184,0.9262114394349015
6,1.0,0.1,0.1,15.497801436174893,241.148367210665,260.3598357115984,0.9262118581062018
6,1.0,0.1,0.1778279410038923,15.497641774729194,241.13882012579518,260.3493183716632,0.9262126040274707
6,1.0,0.1,0.31622776601683794,15.497357988730965,241.1218523778139,260.33062479913735,0.9262139349293065
6,1.0,0.1,0.5623413251903491,15.496853769618642,241.0917094212865,260.29741145609955,0.92621631568529
6,1.0,0.1,1.0,15.495958489557996,241.03820289888742,260.23844055507516,0.9262205936400686
6,1.0,0.1,1.7782794100389228,15.494370724618337,240.94335613881148,260.13386286586166,0.9262283406103657
6,1.0,0.1,3.1622776601683795,15.491560726507016,240.77564382164337,259.9488033188141,0.92624255525556
6,1.0,0.1,5.623413251903491,15.486605959035339,240.48038197795077,259.6225604410348,0.9262692023737606
6,1.0,0.1,10.0,15.477925843871914,239.9645627036929,259.051244059036,0.9263208272761919
6,1.0,0.1,17.78279410038923,15.462889951806599,239.0755468854606,258.06241743272125,0.9264252782867515
6,1.0,0.1,31.622776601683793,15.437342540273606,237.57889904214275,256.3847516967717,0.9266498786290116
6,1.0,0.1,56.23413251903491,15.39530829214023,235.15825568785522,253.63399388918432,0.9271559071478354
6,1.0,0.1,100.0,15.329592749047517,231.49479099529458,249.3668565199699,0.9283302289081705
6,1.0,0.1,177.82794100389228,15.234325927786895,226.50597422831308,243.29356450788973,0.930998625822541
6,1.0,0.1,316.22776601683796,15.109415729967695,220.70896375340877,235.69680361256718,0.9364105086304222
6,1.0,0.1,562.341325190349,14.963771323635196,215.32942407028608,227.77976191590983,0.9453404563210489
6,1.0,0.1,1000.0,14.813302650394348,211.68024556808504,221.33927935685233,0.9563609594427449
6,1.0,0.1,1778.2794100389228,14.674407392311714,210.21661024285171,217.46460009004886,0.9666704840962811
6,1.0,0.1,3162.2776601683795,14.557433096830021,210.40100391109752,215.81054963424202,0.9749338216676031
6,1.0,0.1,5623.413251903491,14.464661595461958,211.41377080024267,215.47056881234116,0.981172379901073
6,1.0,0.1,10000.0,14.39332186916272,212.68513662197896,215.73161991512316,0.9858783645422826
6,1.0,0.1,17782.794100389227,14.339211769710595,213.92945761988366,216.2260732850893,0.9893786367651527
6,1.0,0.1,31622.776601683792,14.298417212143116,215.02817626501192,216.7414600730036,0.9920952649879973
6,1.0,0.1,56234.13251903491,14.267746092073677,215.94646850843804,217.23492324650246,0.9940688416079289
6,1.0,0.1,100000.0,14.244716229250086,216.68880683136499,217.6677402840724,0.9955026250034579
6,1.0,0.1,177827.94100389228,14.227434881050957,217.27602947962785,217.99704183847254,0.9966925589780299
6,1.0,0.1,316227.7660168379,14.21447125929919,217.73369228890505,218.28030271399126,0.997495832568079
6,1.0,0.1,562341.3251903491,14.204748149401766,218.08669931426934,218.49136554948646,0.9981479074278317
6,1.0,0.1,1000000.0,14.197456128094284,218.35699090056428,218.62652209653166,0.9987671614889965
6,1.0,1.0,0.0,8.910228563951124,18.08625065907277,27.19655480830085,0.6650199183888005
6,1.0,1.0,0.0001,8.910216376127796,18.08631508972119,27.196592334958023,0.6650213698454184
6,1.0,1.0,0.00017782794100389227,8.910206890753015,18.086365234404223,27.196621540755398,0.6650224994785093
6,1.0,1.0,0.00031622776601683794,8.910190023446726,18.08645440487109,27.196673475898873,0.6650245082693268
6,1.0,1.0,0.0005623413251903491,8.910160029739602,18.086612972376212,27.196765828169212,0.6650280804213453
6,1.0,1.0,0.001,8.91010669595132,18.086894941799994,27.196930047059432,0.665034432581319
6,1.0,1.0,0.0017782794100389228,8.910011864335168,18.087396337222614,27.197222044880654,0.6650457281032205
6,1.0,1.0,0.0031622776601683794,8.909843261246781,18.088287879340903,27.197741206115232,0.6650658134534302
6,1.0,1.0,0.005623413251903491,8.909543545385247,18.08987304046266,27.19866412750817,0.6651015268859081
6,1.0,1.0,0.01,8.90901090663826,18.092691110081454,27.200304415735236,0.665165022918454
6,1.0,1.0,0.01778279410038923,8.908064799142961,18.097699930013803,27.20321838819572,0.6652778973339026
6,1.0,1.0,0.03162277660168379,8.90638574036327,18.106599133109114,27.208391035145308,0.665478495575893
6,1.0,1.0,0.05623413251903491,8.90341056052187,18.122399559032182,27.217560423557085,0.665834824172818
6,1.0,1.0,0.1,8.898153291133502,18.150418956890082,27.233774949988963,0.6664672448171728
6,1.0,1.0,0.1778279410038923,8.888908650463948,18.2000002262662,27.26232365369645,0.6675880037759913
6,1.0,1.0,0.31622776601683794,8.872790749144205,18.287406566448105,27.316876165826216,0.6694545326279254
6,1.0,1.0,0.5623413251903491,8.845102777859006,18.440491215891324,27.409413484918726,0.6727794896464201
6,1.0,1.0,1.0,8.79872410947696,18.70563430704049,27.573107295771525,0.6784013896725051
6,1.0,1.0,1.7782794100389228,8.724205724628911,19.156459683188622,27.8564445975388,0.6876850208257069
6,1.0,1.0,3.1622776601683795,8.612054684336892,19.90093594877869,28.33965415409788,0.7022293158754388
6,1.0,1.0,5.623413251903491,8.458622717339589,21.078483023772367,29.13652584258815,0.7234384475915266
6,1.0,1.0,10.0,8.273485104217553,22.836292175005095,30.39189414993517,0.7513941731418478
6,1.0,1.0,17.78279410038923,8.080385067273433,25.283926429259612,32.22604626034039,0.7845804671476491
6,1.0,1.0,31.622776601683793,7.906732436410806,28.445684534053047,34.69595467798641,0.819855939923193
6,1.0,1.0,56.23413251903491,7.770324762133063,32.23727865396259,37.761496482701986,0.8537076561234812
6,1.0,1.0,100.0,7.674856120431882,36.47724329892794,41.27093898295486,0.8838481555748768
6,1.0,1.0,177.82794100389228,7.614123125298236,40.92520113443582,45.00621916244958,0.9093232423438333
6,1.0,1.0,316.22776601683796,7.578379654095677,45.331135949818524,48.738776279199904,0.93008358868387
6,1.0,1.0,562.341325190349,7.558622119208295,49.47958773311537,52.28110206536699,0.9464143979071274
6,1.0,1.0,1000.0,7.548226827513427,53.21743094791258,55.4777247364765,0.9592576335943752
6,1.0,1.0,1778.2794100389228,7.542954048679345,56.461684504776485,58.248035121459196,0.9693320021360755
6,1.0,1.0,3162.2776601683795,7.540341455051558,59.19125292825228,60.60529662062205,0.9766679849581231
6,1.0,1.0,5623.413251903491,7.539058143962078,61.43020755723792,62.51397342287326,0.9826636221264604
6,1.0,1.0,10000.0,7.538422406716435,63.22970280615739,64.07987668287554,0.9867325918723976
6,1.0,1.0,17782.794100389227,7.538098496207902,64.65289106725191,65.29760911128326,0.9901264678323429
6,1.0,1.0,31622.776601683792,7.53792534919975,65.7643919243578,66.25729821638163,0.9925607245497076
6,1.0,1.0,56234.13251903491,7.537826740767188,66.62405329740578,66.98673103130801,0.9945858272478959
6,1.0,1.0,100000.0,7.537766577654572,67.28397819369461,67.55163659973539,0.9960377213711824
6,1.0,1.0,177827.94100389228,7.537727476507346,67.78769071044164,67.98121199282456,0.9971533122651102
6,1.0,1.0,316227.7660168379,7.537700757339744,68.17050335558442,68.33100631263908,0.9976510962487468
6,1.0,1.0,562341.3251903491,7.537681839652568,68.46048042053552,68.58205023207923,0.9982273814922079
6,1.0,1.0,1000000.0,7.537668132033863,68.67958021366702,68.76514754350524,0.9987556584564284
6,1.0,3.0,0.0,8.81542521127266,17.698298438216415,26.60718653659362,0.6651698560415413
6,1.0,3.0,0.0001,8.815413482712163,17.69836181888458,26.607224000212398,0.6651713015511614
6,1.0,3.0,0.00017782794100389227,8.815404354767026,17.698411146398634,26.607253156954535,0.665172426555902
6,1.0,3.0,0.00031622776601683794,8.81538812305931,17.698498863730034,26.607305004877347,0.6651744271163783
6,1.0,3.0,0.0005623413251903491,8.815359259588705,17.69865484721558,26.607397202087146,0.6651779846330574
6,1.0,3.0,0.001,8.815307935564874,17.698932221724345,26.60756114536939,0.6651843107689166
6,1.0,3.0,0.0017782794100389228,8.815216677517851,17.699425446716955,26.60785265350343,0.6651955600177487
6,1.0,3.0,0.0031622776601683794,8.81505442811564,17.700302461465164,26.608370945267556,0.6652155630975695
6,1.0,3.0,0.005623413251903491,8.81476600734743,17.701861794990513,26.60929232469693,0.6652511302813136
6,1.0,3.0,0.01,8.814253443257341,17.704633955282265,26.61092988417787,0.6653143664028425
6,1.0,3.0,0.01778279410038923,8.813342998790084,17.709561196766224,26.61383904612251,0.6654267791307774
6,1.0,3.0,0.03162277660168379,8.811727247257494,17.718315523696514,26.61900327097976,0.6656265579640676
6,1.0,3.0,0.05623413251903491,8.80886429320128,17.733858928250594,26.62815809921369,0.6659814344715891
6,1.0,3.0,0.1,8.803805482637253,17.76142318623691,26.644348040777658,0.6666112887826741
6,1.0,3.0,0.1778279410038923,8.794910268530863,17.810201094430276,26.673956763785732,0.6677000061202222
6,1.0,3.0,0.31622776601683794,8.77940283652069,17.89619752226255,26.7282194044406,0.6695619057694989
6,1.0,3.0,0.5623413251903491,8.752766674049749,18.046832400766238,26.820116666270184,0.6728841870946258
6,1.0,3.0,1.0,8.708155837985428,18.307791874282625,26.98416160311858,0.6784643578537856
6,1.0,3.0,1.7782794100389228,8.63648130715307,18.751677564188782,27.266917059549932,0.6877080207944234
6,1.0,3.0,3.1622776601683795,8.528573189619182,19.485168076377388,27.74947946136613,0.702181390591682
6,1.0,3.0,5.623413251903491,8.380748826887784,20.646481091927928,28.543340836228534,0.7233379305663636
6,1.0,3.0,10.0,8.20184786132318,22.38229866334426,29.793713619625564,0.7512423241056029
6,1.0,3.0,17.78279410038923,8.01442997845653,24.802568116782766,31.619083374937986,0.7844176829123976
6,1.0,3.0,31.622776601683793,7.845174155102607,27.93214864424399,34.07513770091503,0.8197222529050534
6,1.0,3.0,56.23413251903491,7.7119167835332325,31.68698702538287,37.121221488690324,0.8536084146648273
6,1.0,3.0,100.0,7.618661518410895,35.88616776345764,40.60649158552687,0.883754453099522
6,1.0,3.0,177.82794100389228,7.559466573209314,40.29074732457739,44.31120472900902,0.9092677026269255
6,1.0,3.0,316.22776601683796,7.524782646050193,44.652786887315976,48.00135819848618,0.9302400715970615
6,1.0,3.0,562.341325190349,7.505754634239784,48.75898479228632,51.521710283967856,0.9463774498856025
6,1.0,3.0,1000.0,7.49586566661446,52.457984711230694,54.67975760052277,0.959367543186204
6,1.0,3.0,1778.2794100389228,7.490949088800663,55.66794315315455,57.43349300736363,0.9692592290358744
6,1.0,3.0,3162.2776601683795,7.488590950638799,58.36824942238316,59.753508274877504,0.9768171126267282
6,1.0,3.0,5623.413251903491,7.487491993969944,60.582930130029176,61.669474020314375,0.9823811714377962
6,1.0,3.0,10000.0,7.4869913458493205,62.362741885038666,63.1951249825975,0.9868283653559028
6,1.0,3.0,17782.794100389227,7.486767246610792,63.77025544619575,64.39485042869465,0.9903005445568892
6,1.0,3.0,31622.776601683792,7.486668261875633,64.8694485151181,65.35320712381476,0.992597783184838
6,1.0,3.0,56234.13251903491,7.486624958260046,65.71955265005245,66.09280819958595,0.9943525542384831
6,1.0,3.0,100000.0,7.486606131202079,66.37211942489725,66.6362596062181,0.996036089317111
6,1.0,3.0,177827.94100389228,7.486597967728117,66.87020432448749,67.08268920554174,0.9968324930981345
6,1.0,3.0,316227.7660168379,7.486594423027326,67.24872067754497,67.39770317055698,0.9977895019265717
6,1.0,3.0,562341.3251903491,7.486592872351327,67.5354489982959,67.651193565978,0.9982890979215434
6,1.0,3.0,1000000.0,7.486592183626432,67.7520930476995,67.83654667770207,0.9987550423165876
6,2.0,0.1,0.0,4.063835535605945,62.410344768698764,68.21738096094865,0.9148745362186487
6,2.0,0.1,0.0001,4.063835500079834,62.410343574951646,68.21737900561342,0.9148745449428081
6,2.0,0.1,0.00017782794100389227,4.063835472430605,62.41034264588506,68.21737748381828,0.9148745517326476
6,2.0,0.1,0.00031622776601683794,4.063835423262571,62.4103409937465,68.21737477764269,0.9148745638068828
6,2.0,0.1,0.0005623413251903491,4.06383533582813,62.410338055786795,68.21736996531068,0.9148745852782535
6,2.0,0.1,0.001,4.063835180345451,62.41033283128702,68.21736140765354,0.9148746234603702
6,2.0,0.1,0.0017782794100389228,4.06383490385442,62.410323540710735,68.21734618979217,0.9148746913589204
6,2.0,0.1,0.0031622776601683794,4.063834412178036,62.410307019607366,68.2173191283231,0.9148748121017156
6,2.0,0.1,0.005623413251903491,4.063833537846152,62.41027764090373,68.21727100591508,0.9148750268167745
6,2.0,0.1,0.01,4.063831983059053,62.41022539873311,68.21718543223541,0.9148754086421415
6,2.0,0.1,0.01778279410038923,4.063829218274184,62.41013250189914,68.21703326277313,0.9148760876406673
6,2.0,0.1,0.03162277660168379,4.063824301907086,62.40996731910294,68.21676267702314,0.9148772951098124
6,2.0,0.1,0.05623413251903491,4.063815559842695,62.40967362135385,68.21628154445142,0.9148794423906874
6,2.0,0.1,0.1,4.063800015938178,62.409151481957714,68.21542609698562,0.9148832610563363
6,2.0,0.1,0.1778279410038923,4.0637723806295885,62.408223406120165,68.21390531708373,0.9148900523437767
6,2.0,0.1,0.31622776601683794,4.063723256597854,62.40657439913949,68.21120235093392,0.9149021311495038
6,2.0,0.1,0.5623413251903491,4.06363596121346,62.403646334733686,68.20640016137418,0.9149236169492693
6,2.0,0.1,1.0,4.0634809177652755,62.39845308359303,68.19787453805425,0.9149618445773533
6,2.0,0.1,1.7782794100389228,4.063205812817138,62.38926108048787,68.18275775224552,0.915029886400175
6,2.0,0.1,3.1622776601683795,4.062718503522671,62.37305033637139,68.15601465367043,0.9151510787905555
6,2.0,0.1,5.623413251903491,4.0618578919728066,62.344645521976695,68.10889201120654,0.9153671962791379
6,2.0,0.1,10.0,4.060345997587769,62.29544134199956,68.02644112461775,0.9157533499052294
6,2.0,0.1,17.78279410038923,4.057714156356512,62.21192415120352,67.88393545177038,0.9164454555732605
6,2.0,0.1,31.622776601683793,4.053203857718204,62.075192423333604,67.64374004974142,0.9176783007220917
6,2.0,0.1,56.23413251903491,4.045672576999177,61.86527512646696,67.25640393507922,0.9198421489525939
6,2.0,0.1,100.0,4.033605418228658,61.57839253120152,66.66978739422844,0.9236326518799177
6,2.0,0.1,177.82794100389228,4.0154251008314255,61.265472181027185,65.88421196715706,0.9298961063929505
6,2.0,0.1,316.22776601683796,3.99026681149684,61.076979178417574,65.02947028138597,0.9392200015490553
6,2.0,0.1,562.341325190349,3.95903830715954,61.24588693772813,64.41702378419986,0.9507717578338424
6,2.0,0.1,1000.0,3.924966364932846,61.946326150063825,64.38093786277545,0.9621842769998027
6,2.0,0.1,1778.2794100389228,3.8925266730183723,63.133257883312254,64.9739125953386,0.9716708654519537
6,2.0,0.1,3162.2776601683795,3.865043707055409,64.57066603200316,65.96310373194999,0.9788906582442636
6,2.0,0.1,5623.413251903491,3.8434251258535306,66.01385359903672,67.06818671339836,0.9842796836171058
6,2.0,0.1,10000.0,3.8269872735525357,67.3187168938476,68.1205431560066,0.9882293031586271
6,2.0,0.1,17782.794100389227,3.814635221047947,68.43032649956493,69.03349322601711,0.9912626944072291
6,2.0,0.1,31622.776601683792,3.80538341505997,69.34303353562183,69.80380130728723,0.9933991020111207
6,2.0,0.1,56234.13251903491,3.7984569122080547,70.07412676852331,70.42223540370267,0.9950568363360834
6,2.0,0.1,100000.0,3.793269715619027,70.64964742768882,70.90123141807702,0.9964516273503812
6,2.0,0.1,177827.94100389228,3.7893834859543993,71.09704586315304,71.29300814931705,0.9972513112961431
6,2.0,0.1,316227.7660168379,3.786470971850943,71.4416633963961,71.5859040981675,0.9979850683791937
6,2.0,0.1,562341.3251903491,3.7842877009127163,71.70531259076193,71.80353738594407,0.9986320340367888
6,2.0,0.1,1000000.0,3.782650840149514,71.9060124553839,71.99012931743272,0.9988315500632328
6,2.0,1.0,0.0,2.880134444665518,10.654280751070962,15.492805852999055,0.6876921360896378
6,2.0,1.0,0.0001,2.8801311653173243,10.65429026693136,15.492800407710693,0.6876929920060657
6,2.0,1.0,0.00017782794100389227,2.880128613101369,10.65429767292304,15.49279616980139,0.6876936581461282
6,2.0,1.0,0.00031622776601683794,2.8801240746198045,10.654310842831814,15.492788633714742,0.6876948427248507
6,2.0,1.0,0.0005623413251903491,2.880116004157624,10.654334262565776,15.49277523276347,0.6876969492227859
6,2.0,1.0,0.001,2.8801016533359816,10.654375909258297,15.49275140312813,0.6877006951203696
6,2.0,1.0,0.0017782794100389228,2.8800761358263727,10.654449968276836,15.492709030541103,0.6877073562327605
6,2.0,1.0,0.0031622776601683794,2.88003076571299,10.654581664521556,15.492633690241904,0.6877192011086137
6,2.0,1.0,0.005623413251903491,2.879950107572179,10.654815852866,15.492499745750237,0.6877402632063127
6,2.0,1.0,0.01,2.8798067462756,10.65523229132665,15.492261654920146,0.6877777130715246
6,2.0,1.0,0.01778279410038923,2.8795520354105464,10.65597279139934,15.491838578472068,0.6878442953961065
6,2.0,1.0,0.03162277660168379,2.8790998002262196,10.657289468324747,15.491087226334923,0.6879626531446613
6,2.0,1.0,0.05623413251903491,2.8782978429106567,10.65963044573468,15.489754251113881,0.6881729866675023
6,2.0,1.0,0.1,2.8768787875043818,10.663791947709786,15.487393714136276,0.6885465782390682
6,2.0,1.0,0.1778279410038923,2.874377351608139,10.671187735731385,15.484262843428274,0.6891634328114223
6,2.0,1.0,0.31622776601683794,2.869997429865581,10.684324839465678,15.477789997305633,0.6903004137751966
6,2.0,1.0,0.5623413251903491,2.8624173753168534,10.707637936348291,15.464767453260036,0.6923891981376724
6,2.0,1.0,1.0,2.849558871991031,10.748932306937304,15.44798321638298,0.6958146028756548
6,2.0,1.0,1.7782794100389228,2.8284618431880326,10.821802882870326,15.422725498484558,0.7016790180136241
6,2.0,1.0,3.1622776601683795,2.7956414177251525,10.949410788015385,15.392553709256681,0.7113446537094552
6,2.0,1.0,5.623413251903491,2.748470824661126,11.169449242786197,15.37533693600165,0.7264523235671483
6,2.0,1.0,10.0,2.687540540053774,11.538048982993768,15.41581950259418,0.7484551165802208
6,2.0,1.0,17.78279410038923,2.618217312124618,12.126572715080322,15.597217293455495,0.7774830911773322
6,2.0,1.0,31.622776601683793,2.549109167494246,13.004340535848376,16.026707140166213,0.8114168694863609
