T_ramp,K,L_max_ramp,t_peak_ramp,L_max_post,t_peak_post,L_max_full,t_peak_full,t_peak_full_over_Tramp,peak_location,refine_t,refine_L,refine_vs_coarse_diff
0.02734331,2,0.0010067394464723378,0.024094076968484243,0.02602664365765417,0.08031358989494747,0.02602664365765417,0.08031358989494747,2.9372299803845063,post-ramp,nan,nan,nan
0.02734331,3,1.7546176067639863e-07,0.024094076968484243,4.21831225434488e-05,0.11645470534767384,4.21831225434488e-05,0.11645470534767384,4.258983471557534,post-ramp,0.11541732147819744,4.217251593452431e-05,-1.0606608924490502e-08
0.02734331,4,6.823441722758616e-08,0.024094076968484243,1.6380054642439745e-05,0.11645470534767384,1.6380054642439745e-05,0.11645470534767384,4.258983471557534,post-ramp,nan,nan,nan
0.03090778,1,0.04607116237808917,0.028122238349174586,0.07913337813205068,0.08436671504752376,0.07913337813205068,0.08436671504752376,2.729627137488482,post-ramp,nan,nan,nan
0.03090778,2,0.001449585353031857,0.028122238349174586,0.026657745353399598,0.08436671504752376,0.026657745353399598,0.08436671504752376,2.729627137488482,post-ramp,nan,nan,nan
0.03090778,3,3.3490938822211547e-07,0.028122238349174586,4.214025506676933e-05,0.116506416018009,4.214025506676933e-05,0.116506416018009,3.7694850946269516,post-ramp,0.1200873143678039,4.213982351686241e-05,-4.3154990692073625e-10
0.03090778,4,1.3024031542130388e-07,0.028122238349174586,1.6363925602114193e-05,0.116506416018009,1.6363925602114193e-05,0.116506416018009,3.7694850946269516,post-ramp,nan,nan,nan
0.03493691,1,0.04687301309775105,0.03215582555277639,0.07815489301622236,0.08440904207603803,0.07815489301622236,0.08440904207603803,2.4160420047462132,post-ramp,nan,nan,nan
0.03493691,2,0.0019068524884167104,0.03215582555277639,0.026133869096749862,0.08440904207603803,0.026133869096749862,0.08440904207603803,2.4160420047462132,post-ramp,nan,nan,nan
0.03493691,3,5.492304335774634e-07,0.03215582555277639,4.2151356028696796e-05,0.12058434582291147,4.2151356028696796e-05,0.12058434582291147,3.4514885782088762,post-ramp,0.12188933640992829,4.212933193148416e-05,-2.2024097212636207e-08
0.03493691,4,2.1358424806550147e-07,0.03215582555277639,1.636765282242436e-05,0.12058434582291147,1.636765282242436e-05,0.12058434582291147,3.4514885782088762,post-ramp,nan,nan,nan
0.03949128,1,0.047606073884059796,0.03619580866433217,0.07929224699850668,0.08847864340170085,0.07929224699850668,0.08847864340170085,2.240460258611543,post-ramp,nan,nan,nan
0.03949128,2,0.0023456875447482872,0.03619580866433217,0.02684081539431382,0.08847864340170085,0.02684081539431382,0.08847864340170085,2.240460258611543,post-ramp,nan,nan,nan
0.03949128,3,8.047736308469666e-07,0.03619580866433217,4.209303724156399e-05,0.12065269554777389,4.209303724156399e-05,0.12065269554777389,3.0551730799248316,post-ramp,0.12195842583070202,4.212493854360844e-05,3.1901302044445856e-08
0.03949128,4,3.1295684888021924e-07,0.03619580866433217,1.6345668774953026e-05,0.12065269554777389,1.6345668774953026e-05,0.12065269554777389,3.0551730799248316,post-ramp,nan,nan,nan
0.04463936,1,0.05014385212659267,0.04426765030515257,0.07853570432773349,0.0925596324562281,0.07853570432773349,0.0925596324562281,2.0734981965742363,post-ramp,nan,nan,nan
0.04463936,2,0.003984939743970628,0.04426765030515257,0.02613537471920857,0.0925596324562281,0.02613537471920857,0.0925596324562281,2.0734981965742363,post-ramp,nan,nan,nan
0.04463936,3,1.938545180379947e-06,0.04426765030515257,4.209664699583726e-05,0.12475428722361179,4.209664699583726e-05,0.12475428722361179,2.794714960600057,post-ramp,0.12378039891689845,4.2079379362292e-05,-1.7267633545259287e-08
0.04463936,4,7.538278961050082e-07,0.04426765030515257,1.6346650949294883e-05,0.12475428722361179,1.6346650949294883e-05,0.12475428722361179,2.794714960600057,post-ramp,nan,nan,nan
0.05,1,0.05078471863153933,0.048324162081040525,0.07842039667981382,0.09262131065532768,0.07842039667981382,0.09262131065532768,1.8524262131065534,post-ramp,nan,nan,nan
0.05,2,0.0044181038125481464,0.048324162081040525,0.026352310851534,0.09262131065532768,0.026352310851534,0.09262131065532768,1.8524262131065534,post-ramp,nan,nan,nan
0.05,3,2.3640988944251262e-06,0.048324162081040525,4.205441466886839e-05,0.12886443221610808,4.205441466886839e-05,0.12886443221610808,2.577288644322161,post-ramp,0.12560792062698017,4.201154029193077e-05,-4.287437693761831e-08
0.05,4,9.1929826240289e-07,0.048324162081040525,1.6329873300691133e-05,0.12886443221610808,1.6329873300691133e-05,0.12886443221610808,2.577288644322161,post-ramp,nan,nan,nan
